mcule_id	smiles	insoluble
M1035613	COC1=CC(=CC=C1O)C1C2=C(CCCC2=O)NC2=C1C(=O)CCC2	0
M1114838	O=C1N2CCCCCC2=NC1=CC1=CN(N=C1C1=CC=CS1)C1=CC=CC=C1	0
M1059846	NC(=O)CCSC1=CC=C(Cl)C=C1	0
M1114839	CCOC1=CC=C(C=C1)C1NC(=O)CC2=CC(OC)=C(OC)C=C12	0
M1114840	BrC1=CC=C2N=C3N(C(=O)C2=C1)C1=NC2=C(C=CC=C2)C=C1C=C3C#N	1
M1114841	COC1=CC=C2N=C3N4C(=O)C5=C(C=C(OC)C(OC)=C5)N=C4C(=CC3=CC2=C1)C#N	1
M1058946	CC1=CC=C(C=C1)C1=NN2C=NC3=C(C4=C(S3)C(C)(C)NC(C)(C)C4)C2=N1	0
M1114842	CC1=NN(CC2=CC=CC=C2)C(=O)C1C(C(C#N)C#N)C1=CC=CC=C1	0
M720465	CCCN1C(=NC2=C1C=CC=C2)C(O)C1=CC=C2OCOC2=C1	0
M1114843	C=CCOC1=CC=C(C=C2SC(=NC2=O)N2CCOCC2)C=C1	0
M1051553	COC1=CC=CC=C1N1C(C)=C(C(C)=O)C2=C1C=CC(O)=C2	0
M1051554	CC(C)C(=O)NC1=CC=C(C=C1)C1=NC2=C(N1)C=CC=C2	0
M762291	NC1=C(SC2=C1C(=CC(=N2)C1CC1)C1=CC=CC=C1)C#N	0
M1051556	COC(=O)C1=CC=C(C(=O)OC)C(NC(=O)CSC2=NC3=C(S2)C=CC=C3)=C1	0
M1051557	CC(N(C(=O)C12CC3(C)CC(C)(CC(C)(C3)C1)C2)C1=CC=CC=N1)C1=CC=CO1	0
M762304	CC1=NC(SCCO)=C2C3=C(CCC3)SC2=N1	0
M762307	COC(=O)C1=NN2C(C=C(NC2=N1)C1=CC=CC=C1)C1=CC=C(OC)C=C1	0
M1051555	O=C(NC1=NC=CS1)C1=CC(=NC2=C1C=CC=C2)C1=CC=CS1	0
M1051558	CCCC(=O)NC1=NC=C(CC2=CC=C(Cl)C(Cl)=C2)S1	0
M1114844	CC1=CC=C(NC(=O)C(F)C(F)(F)F)C=C1	0
M1051559	FC(F)(F)C(=O)NC1=NC=C(CC2=CC=CC(Cl)=C2Cl)S1	0
M1114845	Br.O=C1NC2=CC=CC=C2C1=CC1=C(N=C(S1)N1CCCCC1)C1=CC=CC=C1	0
M1051560	O=C(N1CCCCCC1)C1=CC2=C(S1)C1=C(S2)C=CC=C1	0
M1114846	Cl.Cl.CC1=NN2C(=NC3=C2C=CC=C3)N1CCN1CCOCC1	0
M762337	COC(=O)C(C)(CC1=CC=CC=C1)CC1(C)CC(C)(OC1=O)C(=O)OC	0
M1051562	ClC1=CC=CC=C1C1=CC=C(O1)C=C(C(=O)N1CCOCC1)C1=CC=CC=C1	0
M1051561	O=C1N(C(SC1=CC1=CC=CN=C1)=C(C#N)C1=NN=C2CCCCCN12)C1=CC=CC=C1	0
M762408	CN(CC1=CC=CC=C1)C1=CC2=CC(CCC2CC1)=C(C#N)C#N	0
M1051563	Cl.COC1=CC=C(C=C1)C(=O)CCN1CCC2=CC(OC)=C(OC)C=C2C1	0
M762419	CSC1=C(C#N)C(CC(=O)N1)C1=CSC=C1	0
M1051564	Cl.Cl.CC(C)(C)C1=CC=CC=C1OCC(O)CN1CCN(CC1)C1=CC=CC=N1	0
M533892	O=C1CC2=CC=CC=C2C(=O)N1C1=CC=CC=C1	0
M762492	COC1=CC(C)=NN1C1=CC=C(Cl)C=C1	0
M1114847	CC1CN(CC(C)O1)C(=O)COC1=CC=C2C=CC=CC2=C1	0
M1114848	[O-][N+](=O)C1=CC=C(C=C1)C1C2=C(CCCC2=O)NC2=C1C(=O)CCC2	0
M762523	CCCCCCN1CC(=O)C(=C1N)C1=NC2=C(N1)C=CC=C2	0
M762527	NC1=C(C(=O)CN1)C1=NC2=C(N1)C=CC=C2	0
M1114849	CCOC1=CC=C(C=C1)C1=NNC=C1C1=CSC(=N1)C1=CC=CC=C1	0
M1114850	CC1=NC(=CS1)C1=C(OC2=C(C=CC3=C2OCCO3)C1=O)C(F)(F)F	1
M1114851	CC1=C(C(=O)C2=C(O1)C1=C(OCCO1)C=C2)C1=CC=CC=C1	0
M1114852	CC1=NC(=CS1)C1=COC2=C(C(O)=CC(C)=C2)C1=O	1
M762553	COC(=O)C1=CC2=C(C=CC=C2)N=C1C1=CC=C(F)C=C1	0
M1051566	ClC1=CC=C(C(=O)NC2=NC(=CS2)C2=CC3=C(OC2=O)C=CC=C3)C(Cl)=C1	0
M762599	COC1=CC=C(C=C1OC)N1C(N)=C(C#N)C2=NC3=C(C=CC=C3)N=C12	0
M762602	COC(=O)C1=NNC(NC(=O)C2=CC=C(Cl)C=C2)=N1	0
M1114853	NC1=C(C#N)C2=NC3=C(C=CC=C3)N=C2N1C1=CC=C(F)C=C1	0
M1051567	NC1=C(C#N)C2=NC3=C(C=CC=C3)N=C2N1C1=CC=CC(Cl)=C1	0
M1114854	CCCCOC(=O)C1=C(N)N(CC=C)C2=NC3=C(C=CC=C3)N=C12	0
M1051568	CC1=NN(C(=O)C1=CC1=CN(CCC#N)N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1	0
M762617	CCN(CC)C1=CC2=CC(CCC2CC1)=C(C#N)C#N	0
M1114855	CCOC=CC(O)(CNC(=O)C1=CC=CN=C1)C(F)(F)F	0
M1051569	COC1=CC=C(C=C1OC)C(=O)CSC1=NC(C)=CC(C)=N1	0
M1051570	CC1(C)CC(=O)C(=CC2=CN(CCC#N)N=C2C2=CC=C(C=C2)C2=CC=CC=C2)C(=O)C1	0
M1051571	FC(F)(F)C1=CC=C(N2C=CN=C2)C(NC(=O)C2=CC=C(Cl)C=C2)=C1	0
M762664	OC(C1=CN=C(NC(=O)C2=CC=CC=C2Cl)S1)(C(F)(F)F)C(F)(F)F	0
M1042601	CC1CC(=O)NN=C1C1=CC=C(N(C)C)C(=C1)[N+]([O-])=O	0
M1114856	OC1=CC=C(C=C2SC(=NC2=O)N2CCN(CC2)C2=CC=CC=C2)C=C1	0
M1114857	CN1CCC2(CC1)OC1=CC=CC=C1C1CC(=NN21)C1=CC=CS1	0
M37299	NC1=N(=O)ON=C1C1=CC=CC=C1	0
M152014	O=C1NC2=CC=CC=C2C11OCCO1	0
M1068804	OC1=CC=C(CC2NC(=S)N(CC3=CC=CC=C3)C2=O)C=C1	0
M762742	CC1=NN(C(N)=C1)C1=CC(=CC=C1Cl)C(F)(F)F	0
M1114858	COC1=CC=CC=C1NC(=O)C1CCC(C)(C(O)=O)C1(C)C	0
M1051572	CCC(C)C(NC(=O)C1=CC=CC=C1)C1=NC2=C(N1)C=CC=C2	0
M762762	CCOC(=O)C1=C(C)NC2=C(C1C1=CC=CC=C1)C(=O)OC2	0
M762781	ClC1=CC=C(C=C1)C(=O)NC(CC1=CNC2=C1C=CC=C2)C1=NN=C2CCCN12	0
M1114859	O=C1N2C(SC3=C2C=CC=C3)=C(C#N)C2=C1C=CC=C2	1
M762803	O=C1C2=C(N=CC=C2)N2C(NC3=C2C=CC=C3)=C1C#N	0
M1114860	CC1(C)CC(=O)C2=C(C1)N=C1SCCC(=O)N1C2C1=CC=C(Cl)C=C1	0
M1114861	CN(C)S(=O)(=O)C1=CC=CC(NC(=O)COC2=CC=C3OC4=C(CCCC4)C3=C2)=C1	0
M1114862	COC1=CC=C(C=C2SC(=NC2=O)N2CCCCCC2)C=C1	0
M1114863	FC1=CC=CC(F)=C1C(=O)N(CC1=CC=CC=C1)CC1=CC=CC=C1	0
M1051573	O=C(CSC1=NC2=C(CCCC2)C(C2=CC=CN=C2)=C1C#N)C1=CC=CC=C1	0
M1114864	CC1=C(C=C(C#N)C2=NC3=C(S2)C=CC=C3)N2C=CSC2=N1	0
M1051575	[O-][N+](=O)C1=CC=C(C=C1)N1N=CC2=C1C(CC2)=CC1=CC=CC=C1	0
M1051574	COC1=CC=C(C=C1OC)C1=NN2C(C1)C1=CC=CC=C1OC21CCN(C)CC1	0
M762895	CC1=C(N2C=CC=CC2=C1)C(=O)C1=CC=C(Br)C=C1	0
M1051576	C=CCN1C(=O)C(=O)C2=CC=CC=C12	0
M762929	S=C1N(CN2CCCCC2)C2=C(C=CC=C2)N1CN1CCCCC1	0
M1114865	CC1(C)CC(O)=C(C(C2=CC=CC=C2)C2=C(O)CC(C)(C)CC2=O)C(=O)C1	0
M762937	Br.CC1=NN2C=C(N=C2S1)C1=CC=CC=C1	0
M1051577	CC1(C)CC(=O)C2=C(C1)OC1=C(C2C2=CC=CC=C2)C(=O)CC(C)(C)C1	0
M1051578	CC1(C)CC(O)=C(C(C2=CC=C(Br)C=C2)C2=C(O)CC(C)(C)CC2=O)C(=O)C1	0
M1051580	O=C(C1=CC=CC=C1)C1=NC2=C(C=CC=C2)N=C1C1=CC=CC=C1	0
M1051579	COC1=CC=C(C=C1)C(C1=C(O)CC(C)(C)CC1=O)C1=C(O)CC(C)(C)CC1=O	0
M762986	COC1=CC(=CC(OC)=C1OC)C1C(C#N)=C(C)NC(C)=C1C#N	0
M762990	OC1(CC=NN1C(=O)C12CC3CC(CC(C3)C1)C2)C(F)(F)F	0
M1114866	CC(C)CC1NC(=S)N(CC2=CC=CC=C2)C1=O	0
M1051581	O=C(COCC(=O)NCC1=CC=CC=C1)NCC1=CC=CC=C1	0
M763051	ClC1=CC2=C(SN=C2C=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N1CCCCC1	0
M1114867	CCOC(=O)C(=O)C1=C(N2CCOCC2)C(CC1)=CC1=CC=C(Br)C=C1	0
M1114868	ClC1=CC=C(NC(=O)C2=C(N3CCOCC3)C(CC2)=CC2=CC=CC=C2)C=C1	1
M1051583	FC1=CC=C(C=C(C(=O)C2=CC=CC=C2)C2=NC3=C(S2)C=CC=C3)C=C1	0
M1051584	CC1=NN(C(N)=C1)C1=NC(C)=NC2=C1C1=C(CCCC1)S2	0
M763132	O=C1N=C2N(CC3=CC=CC=C23)C2=C1SC1=C2C=CC=C1	0
M763152	CCOC(=O)C1=CC(=C(N)O1)C(O)(C(F)(F)F)C(F)(F)F	0
M1114869	CC1=NN(C=C1C=C1N=C(OC1=O)C1=CC=C(F)C=C1)C1=CC=CC=C1	0
M763203	FC(F)SC1=NC2=C(N1)C=CC=C2	0
M773472	COC1=CC=C(C2=C(C3=CC4=C(O3)C=CC=C4)C(=NO2)C(F)(F)F)C(O)=C1	0
M763204	FC(F)SC1=CC=C(NC2=CC=CC=C2C(=O)NCC2=CC=CN=C2)C=C1	0
M1114870	Cl.CCN(C1=NS(=O)(=O)C2=CC=CC=C12)C1=CC=CC=C1	0
M1114871	CCOC1=CC=C2N=C(NC3=NC(C)=C(C)C(=O)N3)N=C(C)C2=C1	0
M763223	ClC1=C(OC2=C(C=CC=C2)C1=O)C(=O)C(C#N)C1=CC=CC=N1	0
M763231	COC1=CC=C(C2=C(C(C)=NO2)C2=CN(N=C2)C2=CC=CC=C2)C(O)=C1	0
M763237	O=C1N2CCCC(=O)C(C#N)=C2NC2=CC=CC=C12	0
M226264	COC1=CC=C(C=C1)C1=CN2C(SC3=C2C=CC=C3)=N1	0
M1114872	COC1=CC=C(C=C1OC)C1=NC(=CC2=C(N3CCCC3)N(N=C2C)C2=CC=CC=C2)C(=O)O1	0
M763255	ClC1=CC=C(OCC2=NC3=C(N2)C=C(C=C3)S(=O)(=O)N2CCOCC2)C(Cl)=C1	0
M763258	COC1=CC(CC2=NC3=C(N2)C=C(C=C3)S(=O)(=O)N2CCOCC2)=CC(OC)=C1OC	0
M763262	CC1=NN(C2=C1C(=CC(=N2)C1=CC=CN=C1)C(F)(F)F)C1=NC(C)=CC(C)=N1	0
M1114873	BrC1=CC=CC(=C1)C(=O)OCC1=NC2=C(S1)C=CC=C2	0
M1051652	ClC1=CC=C(NC(=O)C2CC2)C(=C1)C(=O)C1=CC=CC=C1	0
M1051653	CCN(C1=NS(=O)(=O)C2=CC=CC=C12)C1=CC=CC=C1	0
M763311	O=C1NC(C2=CC=NC=C2)C(C2=CC=C3C=CC=CC3=N2)=C(N1)C1=CC=CC=C1	0
M763341	CC1(C)CC(=O)C2=C(C1)N=C1SCCC(=O)N1C2C1=CC=CC(=C1)[N+]([O-])=O	0
M763366	O=C1N(CNC2=NC=CC=N2)C2=CC=CC3=C2C1=CC=C3	0
M1051654	FC1=CC=C(C=C1)C1=CC=C(O1)C=CC(=O)N1CCCC1	0
M1114874	OC1=CC=C(C=C1)C1SCC(=O)N1CCCN1CCOCC1	0
M1114875	CCOC(=O)C(=O)C1=C(N2CCOCC2)C(CC1)=CC1=CC=C(Cl)C=C1Cl	0
M763397	O=C1N2CC3=CC=CC=C3C2=NC2=C1OC1=C2C=CC=C1	1
M763398	O=C1N=C2N(CC3=CC=CC=C23)C2=C1OC1=C2C=CC=C1	0
M1114876	CCOC(=O)C(=O)C1=CN(CC2=CC=CC=C2)C=C(C1)C#N	0
M1114877	CC(=O)C1=C(N=C(N)S1)C1=CC=CC=C1	0
M1051655	CC1=CC(OCC(=O)C(C)(C)C)=C2C3=C(CCC3)C(=O)OC2=C1	0
M763441	CCN(CC)C(=O)C12CC3CC(CC(Br)(C3)C1)C2	0
M763451	OC(=O)CC1N(CCC2=CC=CC=C12)S(=O)(=O)C1=CC=CC=C1	0
M1051656	COC(=O)C(C)OC1=CC=C2C(OC(=O)C3=C2C=CC=C3)=C1C	0
M763456	FC(F)(F)C1=CC=CC(=C1)N1C(=O)CC2=CC=CC=C2C1=O	0
M1051657	COC1=CC=C(C=C1)C1=NN(C(C1)C1=CC=CC=C1)C(=O)C1=CC=C(Cl)C(=C1)[N+]([O-])=O	0
M763481	COC1=CC=C(C=C1)C1SCC(=O)N1CC1=CN2C=CC=CC2=N1	0
M1051658	CC1=C(C(N2N=CN=C2N1)C1=CC=CN=C1)C(=O)NC1=CC=CC=C1	0
M1051659	CC1=CC=C(C)N1C1=CC(=CC=C1N1CCOCC1)C(F)(F)F	0
M1114878	CC(C)[C@H](N1C(=O)C2=CC=CC=C2C1=O)C(=O)N1CCN(CC2=CC=CC=C2)CC1	0
M1114879	C1CCN(CC1)C1=NC=NC2=C1C(=CS2)C1=CC=CC=C1	1
M763547	CCS(=O)(=O)C1=CC=C(O)C(NC(=O)NC2=CC=CC=C2)=C1	0
M1051660	CC1=CC=C(NC(=O)CSC2=NN=C(C)C(=O)N2)C=C1	0
M763569	CN(CC1=CC=CC=C1)C(=O)NC(C)(C)C1=CC=CC(=C1)C(C)=C	0
M1114880	COC1=CC(C=CC2=NC(=O)C3=C(O2)C=CC=C3)=CC=C1O	0
M754168	CC1(C)CC(CC(C)(C)N1)NC(=O)C1=C(Cl)C2=C(S1)C=C(Cl)C=C2	0
M1051661	CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC(C)(C)CC(C)(C)C	0
M1051662	CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC1=CC(=CC=C1N1CCOCC1)C(F)(F)F	0
M763624	C1CC2C3C=CC3C1CC2OC1=CC=CC=C1	0
M1114881	ClC1=CC=CC(NC(=O)N2CCN3C(=O)C4=CC=CC=C4C23C2=CC=CC=C2)=C1	0
M1051663	OCCCNC(=O)C1=CC=C(CSC2=NC3=C(C4=C(CCCC4)S3)C(=O)N2CC=C)C=C1	0
M763642	CC1(C)CC(CC(C)(C)N1)NCC(O)COC(C1=CC=CC=C1)C1=CC=CC=C1	0
M763652	CC1=NN(C(=O)C11CC(C)=C(C)CS1)C1=CC=CC(Cl)=C1	0
M1051666	COC1=CC=C(C=C1)C(=O)NC(C)C(N1CCOCC1)C1=CC=CC=C1	0
M1051664	CC(NC(=O)C1=CC=C(Cl)C=C1)C(N1CCOCC1)C1=CC=CC=C1	0
M1051665	CC(NC(=O)C1=CC=C(C=C1)C1=CC=CC=C1)C(N1CCOCC1)C1=CC=CC=C1	0
M763702	CC1=CC=C2N=C(SC2=C1)N1SC2=C(C=CC=C2)C1=O	0
M763711	O=C1N(SC2=C1C=CC=C2)C1=NC2=C(S1)C=CC=C2	1
M1114882	CCN(CC)S(=O)(=O)C1=CC=CC(=C1)C1=NN2C=NC3=C(C4=C(CCCC4)S3)C2=N1	1
M1051667	CCSC1=NC2=C(C=CC(=C2)[N+]([O-])=O)N1C1=CC=CC=C1OC	0
M763737	C1CCCN(CC1)C1=NC2=CC=CC3=C2C1=CC=C3	0
M1114883	OC(COC(C(F)(F)F)C(F)(F)F)CN1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F	0
M1114884	Cl.CC(C)CC(N1C(=O)C2=CC=CC=C2C1=O)C(=O)N1CCN(C)CC1	0
M1114885	O=C1C(CCCC1=CC1=CC=C2OCOC2=C1)=CC1=CC=C2OCOC2=C1	0
M1114886	COC1=CC=C(C=C1)N1C(=O)C2ON(C(C2C1=O)C1=CC=NC=C1)C1=CC=CC=C1	0
M1051668	CC(=O)C1=C(C)N(C2=C1C=C(O)C=C2)C1=CC=CC=C1Br	0
M1114887	COC1=CC=C(NCC2=C(O)C(Br)=CC3=C2C2=C(CCCC2)O3)C=C1	0
M771334	OCCCNC1=NN=C(C2=CC=CC=C2)C2=C1C=CC=C2	0
M1051670	Cl.COC1=CC=C(OCC(=O)N2CCN(C)CC2)C=C1	0
M1051669	COC1=CC=C(C=CC(=O)NC2CCN(CC3=CC=CC=C3)CC2)C=C1OC	0
M1051671	CC(C)C1=CC=CC=C1NC(=O)COC1=CC=CC=C1F	0
M1051672	OCCCNC(=O)CCCSC1=NC2=C(C3=C(CCCC3)S2)C(=O)N1	0
M1051673	COC1=CC=C(C=C1O)C1C2=C(NC3=C1C(=O)N(C)C(=O)N3C)C1=CC=CC=C1C2=O	0
M754523	CC1CC(C)CN(C1)C(=O)NC1=CC=C(Cl)C(Cl)=C1	0
M1051674	COC1=CC=C(C=C1)C1=CC(=NC(SCC(N)=O)=C1C#N)C1=CC=CC=C1	0
M1051675	Cl.CN(C)CCCNC(=O)COC1=CC=CC=C1F	0
M1114888	COC1=CC=C(C=C1)C1CC(=NN1)C1=CC=C(OC)C=C1O	0
M1051676	CCCCOC1=CC(C)=CC2=C1C1=C(CCC1)C(=O)O2	0
M1114889	COC1=CC=C(C=C1)C1=CC=C(O1)C=C1SC(=NC1=O)N1CCCCC1	0
M1051677	CC1=CC=CC=C1C=C1SC2=NC3=C(C=CC=C3)N2C1=O	0
M1114890	CC1=C(C)C2=C(S1)N=CN=C2OC1=CC=C(Cl)C=C1Cl	0
M1114891	CN1C(=O)N(CCOC2=CC=CC=C2C)C2=C1C=CC=C2	0
M1051679	COC1=CC=C(C=CC2=NC(=O)C3=C(O2)C=CC=C3)C=C1	0
M763994	OC1=CC=C2C(OC=C(C3=NN=CN3C3=CC=CC=C3)C2=O)=C1	0
M1051678	OC1(CC(=O)C2=CC=CS2)C(=O)NC2=CC=CC=C12	0
M1114892	CCC1=CC2=C(OC=C(C2=O)C2=CC=C(F)C=C2)C(CN(C)C)=C1O	1
M764004	CC(CC1=CC=CC=C1)NC(=O)C1CCC(C)(C(O)=O)C1(C)C	0
M1114893	CN1C2=CC=CC=C2C(C)(C)C1=CC(=O)C(C#N)C1=NCCCCC1	0
M1114894	FC1=CC=C(C=C1F)C1=NN=C(N2CCCCC2)C2=C1C=CC=C2	0
M1051680	CC1CCN(CC1)C(=O)C1=CC=C(Br)C(=C1)S(=O)(=O)N1CCOCC1	0
M1051681	COC(=O)C1=C(C)OC2=C1C=C(OCC(=O)C1=CC=C(Br)C=C1)C=C2	0
M1051682	COCCOC(=O)C1=C(C)OC2=C1C=C(OCC(=O)C1=CC=CC=C1)C=C2	0
M1051683	CCOC(=O)C1=C(OC2=C1C=C(OCC(N)=O)C(Br)=C2)C1=CC=CC=C1	0
M1051684	OC1=CC=C2C=C(C3=NC4=C(S3)C=CC=C4)C(=O)OC2=C1CN1CCCCCC1	0
M764038	CC1=NC2=NN=C(SCCO)N2C(C)=C1	0
M1114895	COC1=CC=C(C=C1)C(=O)CSC1=NC=CN1C	0
M1114896	COC1=CC=C(C=CC(=O)C2=CC=CN2)C=C1OC	0
M1114897	CN1CCN(CC1)C(=O)C1=CC(=NC2=C1C=CC=C2)C1=CC=C(Cl)C(Cl)=C1Cl	0
M1114898	ClC1=CC=C(C=C1)C1=NC=C(O1)C1=CC=CC=C1	0
M719922	CC1=C(O)C=CC(C(=O)CC2=CC=CC=C2)=C1O	0
M1114899	COC(=O)C(O)=CC(=O)C1=CC=CO1	0
M1051685	FC(F)(F)C1=CC=CC(=C1)N1C(=O)CC(NC2=CC=C(C=C2)N2CCOCC2)C1=O	0
M764093	CN(CC(O)COC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1)C1CCCCC1	0
M764102	CN1C2=C3C=CC=CC3=C(N2C2=C(C=CC=C2)C1=O)C(=O)C1CC1	0
M764110	CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)NC1=CC(C)=NN1C1=CC=CC=N1	0
M667995	CN(C)C1=CC=C(C=C2C(=O)NC3=CC=CC=C23)C=C1	0
M1114900	ClC1=CC=C(OCC(=O)C(C#N)=C2NC3=CC=CC=C3S2)C=C1	0
M1051686	COC1=CC(OC)=C(C=C2C(C)=NN(C2=O)C2=CC=C(Cl)C=C2)C=C1OC	0
M1114901	CCOC1=CC=C(C=C2C(C)=NN(C2=O)C2=CC=C(Cl)C=C2)C=C1	0
M1051687	COC1=CC=C(C=CC(=O)N(C(=O)C=CC2=CC=C(OC)C(OC)=C2)C2=NC=CC(C)=N2)C=C1OC	0
M771329	CC1=CC=C(NC(=O)C2=C(N=C(N)S2)C2=CC=CC=C2)C=C1C	0
M1114902	ClC1=CC=C(C=C1)C1=NN2C=NC3=C(C4=C(CCCC4)S3)C2=N1	1
M1051691	CC1=NC2=C(C=CC=C2)N1CCOC1=CC=C(Br)C=C1	0
M1051688	CCN(C1CCCCC1)C(=O)COC1=CC=C(OC)C=C1	0
M1051689	CC1=CC=C(CC2=CN=C(NC(=O)C3=CC=CC=C3)S2)C=C1	0
M1051690	CC(=C)C1=CC=CC(=C1)C(C)(C)NC(=O)NC1=CC=C(C)C=C1C	0
M1114903	CC1=C(C)C2=C(S1)N=C(OC2=O)C=CC1=CC=CO1	1
M1058947	COC1=CC=C(C=C1OC)C1CC(=NN1S(=O)(=O)C1=CC=CC=C1)C1=CC=C(Br)C=C1	0
M764179	O=C(CN1CCOCC1)N(CC1=CC=CC=C1)C1=NC(=C(S1)C1=CC=CC=C1)C1=CC=CC=C1	0
M764181	CC1=NN(C(NC(=O)CN2CCCC2)=C1)C1=NC(C)=CC(C)=N1	0
M1051693	Cl.CN(C)CCCNC(=O)C1=CC(=NC2=C1C=CC=C2)C1=CC=C(C=C1)C1=CC=CC=C1	0
M1051694	CCOC(=O)C1CCN(CC(=O)NC2=CC3=C(C=C2OC)C2=C(O3)C=CC=C2)CC1	0
M1051695	CCOC(=O)C1CCN(CC1)C(=O)NC(C)(C)C1=CC=CC(=C1)C(C)=C	0
M1051696	CCOC(=O)C1=C(C)N=C(NC(=O)C2=CC=CC(=C2)S(=O)(=O)N(C)C2=CC=CC=C2)S1	0
M764217	ClC1=CC=CC=C1C1=NN=C(O1)C(=O)C1=CC=C(C=C1)C#N	0
M764219	CC(=O)C1=C(O)N=C2C=CC=CN12	0
M1051697	CC1=CC=CC=C1C(=O)OCC(=O)N1CCC(CC2=CC=CC=C2)CC1	0
M1114904	O=C1OC2=C(C=CC=C2)C=C1C1=NN(C=C1C#N)C1=CC=CC=C1	0
M764239	OCC1=CN(CCC#N)N=C1C1=CC=C(Br)C=C1	0
M1114905	FC(F)OC1=CC=C(Br)C(C=C2SC3=NC4=C(C=CC=C4)N3C2=O)=C1	0
M1051698	O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)C1=COC2=C(C=CC=C2)C1=O	0
M1114906	O=S(=O)(N1CCOCC1)C1=CC=C(C=C1)C1=CC=C(O1)C=C(C#N)C1=NC2=C(S1)C=CC=C2	0
M1051699	ClC1=CC=C2C(NC(=O)C2=CC2=CC=C(C=C2)N2CCOCC2)=C1	0
M1050946	CN1C2=CC=CC=C2C(C)(C)C1=CC(=O)CSC1=NC=CC(C)=N1	0
M764286	CC1CCN(CC(=O)NC2=CC(C)=NN2C2=NC(C)=CC(C)=N2)CC1	0
M764289	CC1CN(CC(=O)NC2=CC(C)=NN2C2=NC(C)=CC(C)=N2)CC(C)O1	0
M764291	CCOC1=CC=C(C=C1)S(=O)(=O)N(C)C1=CC=C(OCC(=O)N2CCOCC2)C=C1	0
M764294	Br.CC1=NN(CCC2=NC(=CS2)C2=CC=CC=C2)C2=C1C(=CC(=O)N2)C(F)(F)F	0
M764298	CC1CCC2=C(C1)SC(N1CCCC1=O)=C2C#N	0
M1114907	COC(=O)C1=C(C)C(C(=O)OC)=C(NC(=O)CCS(=O)(=O)C2=CC=CC=C2)S1	0
M1051700	COC(=O)C1=CC=C(OC2=NC=NC3=C2C(=CS3)C2=CC=C(Cl)C=C2)C=C1	0
M1051701	CC(C)C1=CC=CC=C1NC(=O)CSC1=CC=CC=C1Cl	0
M764326	CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC(Cl)=CC(Cl)=C1	0
M1051702	CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC=C(F)C=C1	0
M1051703	CC1=CN=C(C=N1)C(=O)OCC(=O)NC1=CC=C(I)C=C1	0
M1051704	CC1=CC(NC(=O)C2=CC=C(N3CCCC3)C(=C2)[N+]([O-])=O)=NO1	0
M764337	O=C(CSC1=CC=C2C=CC=CC2=C1)NCCCN1CCCC1=O	0
M765256	Cl.OC(COCC1=CC=CS1)CN1CCN(CC2=CC=C3OCOC3=C2)CC1	0
M1051705	CN(C1=CC=C(OCC(=O)N2CCOCC2)C=C1)S(=O)(=O)C1=CC=C(F)C=C1	0
M1114908	CC1=CC=C(C=C1)N1C(=O)NC(=O)C(=CC2=CC3=C(OCO3)C=C2Br)C1=O	0
M764416	O=C(COC(=O)C1=CC=CO1)C1=CC2=C(O1)C=CC=C2	0
M1051706	CCC1=CC=C(NC(=O)COC(=O)C2=CN=C(C)C=N2)C=C1	0
M764422	NC1=C(C(CN2CCOCC2)=NN1C1=CC=C(F)C=C1)C1=CC=CC=C1	0
M764440	BrC1=CC=CC(=C1)C1=NC2=CC=CC=C2C1=O	0
M764453	Cl.CCN(CC)CC(=O)NC1=NC(=CS1)C1=CC=CC=C1	0
M1114909	CC1=CC(C)=NC(NC2=NC(=CS2)C2=CC=C(Br)C=C2)=N1	0
M764471	COC1=CC=C(C=C1)C1=NC(C#N)=C(NC(C)C)O1	0
M764473	OC(COCC1=CC=CS1)CN1CCN(CC1)C1=CC=CC=C1Cl	0
M1051692	CC1=CN=C(NC(=O)CSC2=CC=CC=C2)S1	0
M755655	NC(=O)COC1=CC=C(C=C1)C12CC3CC(CC(C3)C1)C2	0
M1051707	O=C(NC1=CC=CC=C1)N1CCN(CC=CC2=CC=CC=C2)CC1	0
M1051708	C=CCN(CC=C)C(=O)NC1=CC=CC=C1	0
M764488	CC1=CC=C(C=C1)S(=O)(=O)N1C2=CC=CC=C2S(=O)C2=CC=CC=C12	1
M764496	O=C(NCC1=CC=CC2=C1C=CC=C2)NC1=CC=CC=C1	0
M764502	[O-][N+](=O)C1=CC=CC=C1OC1=C(Cl)C=C(Cl)C=C1Cl	0
M764510	CC1=CN=C(C=N1)C(=O)OCC(=O)N1CCCC2=CC=CC=C12	0
M1051592	COC1=CC=CC=C1CNC(=O)COC(=O)C1=CC=C(C)S1	0
M1058948	CCOC1=CC=CC=C1NC(=O)CSC1=CC=CC=C1Cl	0
